,purchase_date,item_name,item_price,customer_name
1663,2019-04-18 10:32:00,상품M,1300.0,김준호
1942,2019-03-06 10:38:00,상품M,1300.0,김재혁
2133,2019-02-09 04:04:00,상품M,1300.0,김이준
1706,2019-03-27 00:54:00,상품M,,김민재
2047,2019-05-21 15:52:00,상품M,1300.0,김은찬
2252,2019-02-06 02:00:00,상품M,1300.0,김찬우
1559,2019-02-14 13:50:00,상품M,1300.0,김성준
2450,2019-05-31 00:26:00,상품M,1300.0,김준석
226,2019-07-23 10:46:00,상품M,1300.0,정도형
2289,2019-03-09 02:50:00,상품M,1300.0,김민규
1599,2019-01-12 16:36:00,상품M,1300.0,김수혁
1935,2019-01-12 16:19:00,상품M,,김동욱
1666,2019-01-06 02:20:00,상품M,1300.0,김시훈
2379,2019-05-17 01:05:00,상품M,1300.0,김서준
2248,2019-03-27 07:09:00,상품N,1400.0,김영준
1401,2019-06-14 17:15:00,상품N,1400.0,김시호
165,2019-06-02 20:40:00,상품N,1400.0,김민규
105,2019-02-13 05:41:00,상품N,1400.0,김민규
2918,2019-02-09 03:19:00,상품N,,김지완
659,2019-06-25 16:00:00,상품N,,김주혁
1096,2019-04-23 02:45:00,상품N,,김지혁
296,2019-01-04 19:51:00,상품N,1400.0,정도형
681,2019-02-12 19:00:00,상품N,1400.0,김선우
1532,2019-01-14 10:59:00,상품N,1400.0,김현진
1754,2019-02-20 13:45:00,상품N,1400.0,김재우
656,2019-04-12 09:07:00,상품N,1400.0,김민서
2912,2019-02-03 01:29:00,상품N,1400.0,김주원
2965,2019-07-27 16:11:00,상품N,1400.0,김수호
648,2019-06-30 22:33:00,상품N,,김민규
1374,2019-01-21 20:47:00,상품N,1400.0,김준후
1762,2019-02-11 21:22:00,상품N,1400.0,김재영
1765,2019-06-21 18:55:00,상품N,1400.0,김정현
125,2019-06-22 06:48:00,상품N,1400.0,김재우
726,2019-01-17 15:31:00,상품N,1400.0,김지안
1736,2019-05-03 12:30:00,상품N,1400.0,김은성
1329,2019-05-08 12:29:00,상품N,1400.0,김찬우
1411,2019-02-23 22:28:00,상품N,1400.0,김도원
727,2019-04-21 17:08:00,상품N,,김대현
1081,2019-05-05 17:06:00,상품N,1400.0,김성윤
2894,2019-07-20 12:52:00,상품N,1400.0,김승민
1084,2019-06-14 01:03:00,상품N,1400.0,김재영
1174,2019-02-18 15:17:00,상품N,1400.0,김도영
737,2019-06-22 22:40:00,상품N,1400.0,김우진
1304,2019-05-23 15:33:00,상품N,1400.0,김지완
580,2019-05-22 11:22:00,상품N,1400.0,김민석
2545,2019-05-10 06:23:00,상품N,1400.0,김준우
2892,2019-04-18 22:32:00,상품N,1400.0,김재희
1177,2019-04-09 19:19:00,상품N,1400.0,김정후
2019,2019-03-13 01:05:00,상품N,1400.0,김은호
1074,2019-03-26 04:13:00,상품N,1400.0,김승빈
487,2019-01-05 08:33:00,상품N,1400.0,김현승
508,2019-07-18 10:36:00,상품N,1400.0,김민기
343,2019-05-30 03:14:00,상품N,1400.0,김지완
1772,2019-01-15 11:33:00,상품N,1400.0,김건희
764,2019-02-23 10:30:00,상품N,1400.0,김유빈
2409,2019-05-30 05:59:00,상품N,1400.0,김지원
143,2019-04-20 05:22:00,상품N,1400.0,김하랑
665,2019-07-29 15:15:00,상품N,1400.0,김태인
1419,2019-07-25 06:56:00,상품N,1400.0,김호준
1518,2019-06-30 17:00:00,상품N,,김시완
2511,2019-02-12 00:36:00,상품N,1400.0,김예준
769,2019-01-29 07:39:00,상품N,1400.0,정영훈
448,2019-03-19 14:51:00,상품N,1400.0,김지운
1127,2019-07-22 14:12:00,상품N,,김상민
79,2019-01-27 10:29:00,상품N,1400.0,김지후
513,2019-04-26 21:17:00,상품N,1400.0,김시현
1458,2019-03-16 11:09:00,상품N,1400.0,김하율
2319,2019-07-13 23:10:00,상품N,1400.0,김준수
775,2019-04-01 01:46:00,상품N,1400.0,김성윤
1050,2019-03-30 21:05:00,상품N,1400.0,김태훈
229,2019-03-25 12:48:00,상품N,1400.0,김태윤
734,2019-07-26 22:14:00,상품N,1400.0,김대현
1639,2019-04-02 11:55:00,상품N,1400.0,김규현
1409,2019-06-13 16:29:00,상품N,1400.0,김은우
879,2019-01-21 15:26:00,상품N,1400.0,김도경
209,2019-01-20 13:41:00,상품N,1400.0,김정민
2151,2019-04-18 07:07:00,상품N,1400.0,김재원
1794,2019-04-01 03:46:00,상품N,1400.0,김승후
2649,2019-05-16 18:49:00,상품N,1400.0,김연호
1285,2019-02-11 18:17:00,상품N,1400.0,김지오
1683,2019-02-26 08:29:00,상품N,1400.0,김하율
2865,2019-03-18 03:50:00,상품N,1400.0,김재윤
2861,2019-05-09 01:44:00,상품N,1400.0,김주혁
2161,2019-02-26 10:10:00,상품N,1400.0,김우빈
2702,2019-06-23 15:10:00,상품N,,김찬우
253,2019-02-08 09:50:00,상품N,1400.0,김승재
1281,2019-01-17 20:33:00,상품N,1400.0,김윤서
2332,2019-06-21 15:47:00,상품N,1400.0,김주안
2978,2019-04-06 21:20:00,상품N,1400.0,김우찬
182,2019-02-21 14:46:00,상품N,1400.0,김시훈
841,2019-05-18 10:53:00,상품N,1400.0,김지완
873,2019-06-15 10:42:00,상품N,1400.0,김현수
2773,2019-03-17 00:15:00,상품N,1400.0,김도원
2852,2019-04-29 20:52:00,상품N,1400.0,정영훈
207,2019-05-03 19:35:00,상품N,,김재민
86,2019-04-23 17:47:00,상품N,,김은율
1921,2019-06-07 18:30:00,상품N,,김경민
2699,2019-04-14 07:54:00,상품N,1400.0,김현승
2698,2019-07-07 22:57:00,상품N,1400.0,김지후
1934,2019-04-08 16:40:00,상품N,1400.0,김이안
839,2019-02-05 02:22:00,상품N,,김준형
32,2019-04-24 17:44:00,상품N,,김은율
2979,2019-03-09 17:26:00,상품N,1400.0,김승빈
1621,2019-05-10 13:42:00,상품N,1400.0,김승준
1604,2019-04-23 12:37:00,상품N,1400.0,김주호
51,2019-01-02 13:26:00,상품N,1400.0,김범준
2583,2019-05-09 01:18:00,상품N,1400.0,김정훈
403,2019-07-26 16:48:00,상품N,,김태경
2696,2019-06-01 02:16:00,상품N,1400.0,김윤찬
899,2019-01-14 15:53:00,상품N,1400.0,김하진
1891,2019-04-18 05:52:00,상품N,1400.0,김민규
2476,2019-05-26 16:58:00,상품N,1400.0,김상현
1001,2019-05-09 21:37:00,상품N,1400.0,김민수
2471,2019-02-11 21:34:00,상품N,1400.0,김승민
2817,2019-01-31 12:48:00,상품N,1400.0,정영훈
1819,2019-05-20 12:36:00,상품N,1400.0,김태영
923,2019-07-25 23:48:00,상품N,1400.0,김수민
525,2019-04-09 20:55:00,상품N,1400.0,김도하
2550,2019-03-18 01:09:00,상품N,1400.0,김은혁
1670,2019-06-09 00:14:00,상품N,1400.0,김시환
2386,2019-02-19 04:38:00,상품N,1400.0,김건희
2793,2019-07-24 20:13:00,상품N,1400.0,김준성
1000,2019-05-28 07:29:00,상품N,,김시우
2380,2019-07-14 16:47:00,상품N,1400.0,김범준
2553,2019-02-14 10:26:00,상품N,1400.0,김서윤
1857,2019-07-28 19:37:00,상품N,1400.0,김가온
2173,2019-01-04 19:30:00,상품N,1400.0,김지호
524,2019-01-09 23:28:00,상품N,1400.0,김재우
2689,2019-05-06 20:33:00,상품N,1400.0,김민우
2463,2019-03-06 07:56:00,상품N,1400.0,김지원
1437,2019-07-04 10:40:00,상품N,1400.0,김찬우
2810,2019-03-02 09:42:00,상품N,,김승주
1861,2019-02-10 05:30:00,상품N,1400.0,김서준
2837,2019-05-29 06:20:00,상품O,1500.0,김승준
1432,2019-05-28 02:44:00,상품O,1500.0,김우빈
423,2019-04-18 09:16:00,상품O,1500.0,김은혁
2566,2019-07-18 05:39:00,상품O,1500.0,김이준
1744,2019-05-27 19:04:00,상품O,1500.0,김수민
315,2019-04-13 19:22:00,상품O,1500.0,김우진
2707,2019-02-09 18:56:00,상품O,1500.0,김범준
1623,2019-02-04 13:44:00,상품O,,김민혁
98,2019-05-13 03:40:00,상품O,1500.0,김정민
1311,2019-05-17 06:37:00,상품O,1500.0,김현진
1182,2019-03-12 03:16:00,상품O,,김승찬
1995,2019-02-25 00:49:00,상품O,1500.0,김시우
2657,2019-03-21 14:29:00,상품O,1500.0,김현수
780,2019-07-24 14:18:00,상품O,1500.0,김영준
984,2019-02-24 12:11:00,상품O,1500.0,김강현
2969,2019-02-01 03:48:00,상품O,1500.0,김은혁
1724,2019-02-23 10:58:00,상품O,1500.0,김지운
1978,2019-06-25 20:41:00,상품O,1500.0,김은호
2327,2019-06-17 05:36:00,상품O,1500.0,김승후
1972,2019-05-29 23:25:00,상품O,1500.0,김지호
558,2019-04-11 00:20:00,상품O,1500.0,김하율
2331,2019-04-03 14:22:00,상품O,1500.0,김재혁
824,2019-07-11 15:43:00,상품O,1500.0,김지율
835,2019-04-17 21:13:00,상품O,1500.0,김하진
38,2019-05-07 02:58:00,상품O,1500.0,김준석
40,2019-03-22 18:36:00,상품O,1500.0,김우진
404,2019-02-07 03:16:00,상품O,1500.0,김주혁
2549,2019-07-12 19:55:00,상품O,1500.0,김도하
1985,2019-03-05 02:43:00,상품O,1500.0,김지원
1373,2019-04-30 23:52:00,상품O,1500.0,김이준
1600,2019-05-01 05:49:00,상품O,1500.0,김경민
1186,2019-01-16 13:29:00,상품O,1500.0,김승빈
1904,2019-04-15 11:14:00,상품O,,김태민
2720,2019-04-09 00:53:00,상품O,1500.0,김대현
1272,2019-07-21 04:32:00,상품O,1500.0,김연준
1148,2019-02-25 18:17:00,상품O,1500.0,김도현
353,2019-01-29 20:05:00,상품O,1500.0,김주환
83,2019-02-04 03:16:00,상품O,1500.0,김성빈
1298,2019-06-15 19:50:00,상품O,1500.0,김서윤
1144,2019-03-02 19:02:00,상품O,1500.0,김예찬
1152,2019-03-01 09:20:00,상품O,1500.0,김가온
277,2019-07-08 10:41:00,상품O,1500.0,김주영
1225,2019-07-13 23:49:00,상품O,1500.0,김민호
233,2019-03-15 01:19:00,상품O,1500.0,김은혁
2554,2019-05-30 16:57:00,상품O,1500.0,김다온
1566,2019-02-04 22:06:00,상품O,1500.0,김원준
1523,2019-01-03 19:38:00,상품O,,김지우
1655,2019-01-02 07:25:00,상품O,,김승주
2603,2019-06-10 12:37:00,상품O,1500.0,김하윤
1533,2019-05-02 22:45:00,상품O,1500.0,김지오
2627,2019-01-31 06:33:00,상품O,1500.0,김도하
75,2019-07-20 22:12:00,상품O,1500.0,김도경
1646,2019-07-14 02:31:00,상품O,,김지완
88,2019-07-02 21:30:00,상품O,,김도현
1235,2019-07-31 18:08:00,상품O,1500.0,김은성
1327,2019-04-01 21:13:00,상품O,1500.0,김재윤
1195,2019-03-10 14:46:00,상품O,1500.0,김성민
1563,2019-01-18 19:52:00,상품O,1500.0,김건우
1426,2019-06-08 16:38:00,상품O,1500.0,김하민
2672,2019-07-01 05:43:00,상품O,1500.0,김범준
2532,2019-01-10 09:13:00,상품O,1500.0,김우진
888,2019-01-11 16:52:00,상품O,1500.0,김서진
2393,2019-04-22 11:43:00,상품O,1500.0,김하윤
908,2019-01-01 00:20:00,상품O,1500.0,김민석
2028,2019-01-08 17:09:00,상품O,1500.0,김하랑
2888,2019-03-30 15:11:00,상품O,1500.0,김영준
751,2019-02-04 01:37:00,상품O,1500.0,김예성
2309,2019-01-18 14:16:00,상품O,1500.0,김연호
2962,2019-01-28 13:01:00,상품O,,김세현
581,2019-06-17 01:07:00,상품O,1500.0,김준영
2883,2019-07-13 21:56:00,상품O,1500.0,김정민
976,2019-05-30 03:41:00,상품O,1500.0,김도율
1920,2019-07-04 06:42:00,상품O,1500.0,김현성
2115,2019-05-17 09:48:00,상품O,,김하람
2418,2019-01-19 07:03:00,상품O,1500.0,김민기
2389,2019-01-15 17:29:00,상품O,1500.0,김승환
482,2019-03-25 20:25:00,상품O,1500.0,김서준
2399,2019-07-14 17:29:00,상품O,1500.0,김주원
1067,2019-04-01 11:46:00,상품O,1500.0,김규현
370,2019-04-24 11:47:00,상품O,1500.0,김주한
2767,2019-06-15 11:51:00,상품O,1500.0,김승찬
1070,2019-01-20 06:25:00,상품O,1500.0,김찬우
521,2019-07-29 15:33:00,상품O,1500.0,김하준
219,2019-04-18 15:55:00,상품O,,김현민
1095,2019-01-07 05:02:00,상품O,1500.0,김서준
1818,2019-01-18 08:19:00,상품O,1500.0,김준후
2990,2019-07-16 11:34:00,상품O,,김서준
2405,2019-06-18 21:34:00,상품O,1500.0,김민기
987,2019-05-23 03:56:00,상품O,1500.0,김수민
986,2019-05-07 19:53:00,상품O,,김경민
396,2019-02-13 16:37:00,상품O,1500.0,김윤성
2893,2019-04-09 00:56:00,상품O,1500.0,김은찬
8,2019-01-10 15:51:00,상품O,1500.0,김선우
1776,2019-02-25 10:52:00,상품O,1500.0,김승환
2959,2019-02-01 11:44:00,상품O,1500.0,김윤찬
1886,2019-05-28 19:17:00,상품O,1500.0,김규민
717,2019-01-14 09:06:00,상품O,1500.0,김이안
920,2019-06-30 09:04:00,상품O,1500.0,김규현
2372,2019-02-09 20:28:00,상품O,1500.0,김성민
934,2019-06-16 01:51:00,상품O,1500.0,김현진
939,2019-02-11 07:40:00,상품O,1500.0,김도훈
1867,2019-07-12 17:50:00,상품O,1500.0,김승윤
946,2019-06-05 16:12:00,상품O,1500.0,김현승
973,2019-05-21 20:16:00,상품O,1500.0,김현서
174,2019-03-17 18:25:00,상품O,1500.0,김진우
470,2019-06-14 04:55:00,상품O,1500.0,김도경
770,2019-05-26 21:45:00,상품O,1500.0,김준우
766,2019-01-16 08:25:00,상품O,1500.0,김지훈
2944,2019-01-25 16:50:00,상품O,1500.0,김성윤
617,2019-05-07 22:50:00,상품O,1500.0,김건우
2116,2019-07-12 11:54:00,상품O,1500.0,김은율
711,2019-07-18 14:45:00,상품O,1500.0,김지한
710,2019-04-10 09:25:00,상품O,1500.0,김태현
701,2019-06-12 14:36:00,상품O,1500.0,김주한
20,2019-07-05 10:49:00,상품O,1500.0,김서후
164,2019-02-13 14:06:00,상품O,1500.0,김도영
2075,2019-06-18 13:01:00,상품O,,김강현
2957,2019-01-18 08:40:00,상품O,1500.0,김도훈
2125,2019-07-06 03:10:00,상품O,1500.0,김주한
664,2019-02-22 12:09:00,상품O,1500.0,김주원
2098,2019-01-06 23:52:00,상품O,1500.0,김재희
611,2019-01-19 08:14:00,상품O,1500.0,정도형
13,2019-06-19 09:50:00,상품O,1500.0,김도원
2268,2019-02-25 06:36:00,상품O,1500.0,김윤서
1450,2019-06-06 03:33:00,상품P,1600.0,김규민
512,2019-01-27 18:04:00,상품P,1600.0,김지운
514,2019-07-10 18:32:00,상품P,1600.0,김건우
1756,2019-02-09 23:01:00,상품P,1600.0,김은혁
1444,2019-07-06 21:09:00,상품P,1600.0,김재준
2189,2019-06-13 05:32:00,상품P,1600.0,김민건
526,2019-03-08 18:56:00,상품P,1600.0,김동건
1083,2019-01-07 11:27:00,상품P,1600.0,김민건
2174,2019-07-07 19:00:00,상품P,1600.0,김재희
2412,2019-04-02 13:46:00,상품P,1600.0,김태양
1478,2019-05-16 15:43:00,상품P,1600.0,김하민
2706,2019-07-29 12:11:00,상품P,1600.0,김수호
2980,2019-07-01 02:15:00,상품P,1600.0,김지오
2175,2019-07-12 16:53:00,상품P,1600.0,김지한
216,2019-04-15 18:19:00,상품P,,김동우
2438,2019-02-01 04:29:00,상품P,1600.0,김민혁
243,2019-05-03 16:52:00,상품P,1600.0,김민우
484,2019-05-16 04:46:00,상품P,1600.0,김윤찬
1797,2019-05-31 11:44:00,상품P,1600.0,김하랑
1037,2019-05-08 15:42:00,상품P,1600.0,김현성
1196,2019-05-03 16:31:00,상품P,1600.0,김유빈
1105,2019-02-18 16:38:00,상품P,1600.0,김윤우
472,2019-01-19 07:40:00,상품P,1600.0,김수혁
53,2019-05-14 16:02:00,상품P,1600.0,김승주
1427,2019-03-17 14:00:00,상품P,1600.0,김지오
2584,2019-02-09 04:54:00,상품P,1600.0,김민서
1487,2019-06-03 12:06:00,상품P,,김태윤
2762,2019-03-10 22:27:00,상품P,1600.0,김태현
1781,2019-02-16 06:37:00,상품P,1600.0,김준영
2167,2019-01-14 07:57:00,상품P,1600.0,김현준
1790,2019-07-06 13:50:00,상품P,1600.0,김시온
2710,2019-01-10 15:12:00,상품P,1600.0,김다온
2397,2019-07-11 00:52:00,상품P,1600.0,김세현
2575,2019-07-20 15:08:00,상품P,1600.0,김주환
1830,2019-03-26 05:32:00,상품P,1600.0,김하랑
637,2019-04-07 08:37:00,상품P,1600.0,김하랑
67,2019-07-15 08:24:00,상품P,1600.0,김지훈
66,2019-07-12 00:36:00,상품P,1600.0,김윤서
2610,2019-04-16 14:23:00,상품P,1600.0,김선우
2592,2019-01-29 11:58:00,상품P,1600.0,김지운
1145,2019-04-05 06:09:00,상품P,1600.0,김지우
1135,2019-02-09 04:09:00,상품P,1600.0,김규현
2594,2019-03-15 03:17:00,상품P,1600.0,김준석
2421,2019-06-12 00:55:00,상품P,1600.0,김서준
1024,2019-07-27 08:27:00,상품P,1600.0,김서윤
2692,2019-04-10 21:56:00,상품P,1600.0,김시환
2534,2019-03-11 03:37:00,상품P,1600.0,김동현
2602,2019-04-12 23:52:00,상품P,1600.0,김우준
158,2019-03-29 09:42:00,상품P,1600.0,김시호
80,2019-01-28 07:23:00,상품P,1600.0,김재준
1507,2019-07-07 14:35:00,상품P,1600.0,김현승
154,2019-04-09 18:24:00,상품P,1600.0,김승주
358,2019-07-16 14:36:00,상품P,1600.0,정도형
1197,2019-03-01 22:05:00,상품P,1600.0,김재윤
510,2019-06-09 03:56:00,상품P,1600.0,김주환
1728,2019-02-14 14:34:00,상품P,1600.0,김시훈
1816,2019-03-05 08:01:00,상품P,1600.0,김서윤
1483,2019-05-16 13:25:00,상품P,,김시호
494,2019-07-15 12:05:00,상품P,1600.0,김윤우
622,2019-04-06 03:47:00,상품P,1600.0,김주영
2451,2019-02-17 01:09:00,상품P,1600.0,김재혁
2216,2019-07-25 20:05:00,상품P,1600.0,김우준
2454,2019-07-16 20:10:00,상품P,1600.0,김현준
2781,2019-06-10 20:11:00,상품P,1600.0,김은성
1389,2019-06-28 08:30:00,상품P,1600.0,김우진
492,2019-03-12 02:05:00,상품P,1600.0,김지율
1690,2019-05-30 21:17:00,상품P,1600.0,김정후
2185,2019-06-27 10:10:00,상품P,1600.0,김시율
161,2019-03-04 16:39:00,상품P,1600.0,김승윤
1853,2019-07-02 04:44:00,상품P,1600.0,김승재
2272,2019-05-18 14:28:00,상품P,1600.0,김유빈
2492,2019-01-18 23:46:00,상품P,1600.0,김호준
1226,2019-03-18 06:34:00,상품P,1600.0,김준수
2854,2019-02-08 01:41:00,상품P,1600.0,김경민
966,2019-02-08 06:03:00,상품P,1600.0,김주호
1283,2019-01-14 07:43:00,상품P,1600.0,김이준
1842,2019-03-14 06:19:00,상품P,1600.0,김대현
2614,2019-02-19 14:11:00,상품P,1600.0,김현성
1971,2019-06-16 00:08:00,상품P,,김주호
297,2019-04-20 06:29:00,상품P,1600.0,김은성
834,2019-05-21 04:48:00,상품P,1600.0,김우찬
960,2019-07-11 19:08:00,상품P,1600.0,김유준
725,2019-03-23 16:47:00,상품P,1600.0,김정후
1637,2019-05-24 22:09:00,상품P,1600.0,김성우
303,2019-06-20 14:20:00,상품P,1600.0,김시율
28,2019-01-04 12:05:00,상품P,,김우진
699,2019-05-31 19:25:00,상품P,1600.0,김주혁
2498,2019-04-02 05:14:00,상품P,1600.0,김지우
2630,2019-07-04 10:50:00,상품P,1600.0,김지후
1545,2019-06-02 08:00:00,상품P,1600.0,김수현
2911,2019-06-20 07:38:00,상품P,1600.0,김은호
2044,2019-05-18 02:36:00,상품P,1600.0,김이준
1642,2019-04-17 04:55:00,상품P,1600.0,김승호
1649,2019-06-08 04:55:00,상품P,1600.0,김세현
951,2019-03-17 16:50:00,상품P,1600.0,김범준
2055,2019-02-24 23:40:00,상품P,1600.0,김윤성
2326,2019-07-16 19:31:00,상품P,1600.0,김지한
1233,2019-07-27 20:32:00,상품P,1600.0,김주혁
2974,2019-02-04 17:08:00,상품P,1600.0,김예준
2915,2019-03-08 23:12:00,상품P,1600.0,김태현
24,2019-02-14 01:30:00,상품P,1600.0,김동건
1611,2019-01-26 07:21:00,상품P,1600.0,김성준
2644,2019-04-17 20:14:00,상품P,1600.0,김태훈
771,2019-01-11 20:09:00,상품P,1600.0,김승현
2664,2019-06-20 11:01:00,상품P,1600.0,김동하
2014,2019-05-27 05:42:00,상품P,1600.0,김연호
44,2019-05-14 08:37:00,상품P,1600.0,김성우
2304,2019-05-15 00:35:00,상품P,1600.0,김주환
429,2019-05-24 16:27:00,상품P,1600.0,김하민
903,2019-04-20 16:01:00,상품P,1600.0,김지안
414,2019-02-25 15:15:00,상품P,1600.0,김예준
2501,2019-07-09 07:44:00,상품P,1600.0,김시호
1274,2019-05-02 01:58:00,상품P,,김현준
1317,2019-03-03 00:17:00,상품P,1600.0,김서진
1321,2019-04-21 20:42:00,상품P,1600.0,김은찬
1322,2019-01-19 01:21:00,상품P,1600.0,김수호
1324,2019-06-22 16:42:00,상품P,1600.0,김수혁
131,2019-02-20 06:30:00,상품P,1600.0,김민수
320,2019-03-30 16:44:00,상품P,1600.0,김우준
1981,2019-03-07 00:05:00,상품P,1600.0,김민기
860,2019-02-15 03:51:00,상품P,1600.0,김성준
1917,2019-06-30 16:57:00,상품P,1600.0,김한결
2510,2019-02-05 02:05:00,상품P,1600.0,김규현
2512,2019-07-10 19:50:00,상품P,,김도원
27,2019-05-26 10:58:00,상품P,1600.0,김다온
1993,2019-01-22 09:45:00,상품P,1600.0,김승유
2643,2019-01-07 13:28:00,상품P,1600.0,김대현
1581,2019-06-09 00:58:00,상품P,1600.0,김지민
30,2019-03-02 08:52:00,상품P,1600.0,김현우
2641,2019-07-29 15:59:00,상품P,,김성준
2484,2019-02-02 01:56:00,상품P,1600.0,김우준
885,2019-06-17 01:07:00,상품P,1600.0,김성준
255,2019-07-05 19:27:00,상품P,1600.0,김승준
1261,2019-03-06 21:42:00,상품P,1600.0,김지운
120,2019-01-04 12:20:00,상품P,,김범준
1752,2019-06-08 16:08:00,상품Q,1700.0,김현민
961,2019-03-27 23:14:00,상품Q,1700.0,김시완
199,2019-06-13 14:23:00,상품Q,,김준호
958,2019-03-06 23:05:00,상품Q,1700.0,김서윤
2378,2019-02-10 06:19:00,상품Q,1700.0,김민기
2790,2019-07-23 02:57:00,상품Q,1700.0,김도윤
246,2019-01-17 18:51:00,상품Q,1700.0,김지훈
1166,2019-02-27 18:56:00,상품Q,1700.0,김주원
1094,2019-04-09 14:21:00,상품Q,1700.0,김도원
967,2019-07-21 11:51:00,상품Q,1700.0,김민석
2722,2019-06-25 14:13:00,상품Q,1700.0,김준우
1856,2019-03-28 16:06:00,상품Q,1700.0,김재민
376,2019-03-14 11:54:00,상품Q,1700.0,김찬우
1903,2019-01-26 17:34:00,상품Q,1700.0,김지성
1641,2019-02-23 08:38:00,상품Q,,김준서
1268,2019-07-26 21:28:00,상품Q,1700.0,김승유
1251,2019-05-01 02:27:00,상품Q,1700.0,김지운
1910,2019-06-07 09:19:00,상품Q,1700.0,김승찬
406,2019-02-18 13:03:00,상품Q,1700.0,김시윤
1622,2019-07-03 17:32:00,상품Q,1700.0,김서준
356,2019-01-30 14:51:00,상품Q,,김준호
1257,2019-06-21 07:32:00,상품Q,1700.0,김승훈
901,2019-05-30 20:12:00,상품Q,,김윤우
2799,2019-04-09 04:40:00,상품Q,1700.0,김승훈
2776,2019-07-28 18:56:00,상품Q,1700.0,김승훈
907,2019-01-10 20:34:00,상품Q,1700.0,김준우
1159,2019-03-27 15:33:00,상품Q,,김도훈
1820,2019-02-18 06:33:00,상품Q,,김민준
1086,2019-03-19 11:19:00,상품Q,1700.0,김주영
1822,2019-02-16 10:05:00,상품Q,1700.0,김라온
60,2019-02-07 19:34:00,상품Q,1700.0,김주한
938,2019-04-28 09:04:00,상품Q,1700.0,김수호
2470,2019-03-07 08:51:00,상품Q,1700.0,김승찬
1119,2019-07-26 02:27:00,상품Q,1700.0,김승훈
1916,2019-02-16 03:25:00,상품Q,,김민준
1802,2019-05-25 19:25:00,상품Q,1700.0,김민찬
1682,2019-07-23 06:44:00,상품Q,1700.0,김하준
119,2019-05-21 05:04:00,상품Q,,김승주
857,2019-02-01 09:43:00,상품Q,1700.0,김민준
1941,2019-06-02 07:17:00,상품Q,1700.0,김태훈
1276,2019-02-19 18:30:00,상품Q,1700.0,김성현
419,2019-07-28 00:44:00,상품Q,1700.0,김준희
1141,2019-03-10 17:30:00,상품Q,1700.0,김한결
1066,2019-01-14 04:53:00,상품Q,1700.0,김윤성
103,2019-04-03 08:34:00,상품Q,1700.0,김대현
1869,2019-02-16 17:11:00,상품Q,1700.0,김동우
2351,2019-04-27 19:09:00,상품Q,1700.0,김하민
1791,2019-03-01 09:57:00,상품Q,1700.0,김영준
849,2019-06-21 11:31:00,상품Q,1700.0,김상민
1275,2019-02-13 19:12:00,상품Q,1700.0,김지운
2851,2019-04-03 09:37:00,상품Q,,김하윤
1167,2019-06-25 01:44:00,상품Q,1700.0,김상민
104,2019-03-19 20:09:00,상품Q,1700.0,김승민
52,2019-02-04 18:06:00,상품Q,1700.0,김성준
252,2019-01-05 01:37:00,상품Q,1700.0,김정민
1679,2019-04-06 17:45:00,상품Q,1700.0,김민기
2785,2019-01-01 15:40:00,상품Q,1700.0,김우찬
1876,2019-04-29 21:09:00,상품Q,1700.0,김승호
1875,2019-04-25 23:24:00,상품Q,1700.0,김승현
936,2019-07-27 03:11:00,상품Q,1700.0,김우진
1924,2019-05-11 07:17:00,상품Q,,김성훈
1149,2019-04-30 08:53:00,상품Q,1700.0,김하준
1758,2019-01-30 14:45:00,상품Q,1700.0,김승유
1243,2019-01-18 09:18:00,상품Q,,김태민
437,2019-02-10 15:55:00,상품Q,1700.0,김준서
2209,2019-07-07 04:20:00,상품Q,1700.0,김지성
1510,2019-01-06 04:45:00,상품Q,1700.0,김승민
2924,2019-05-26 16:20:00,상품Q,1700.0,김주현
439,2019-03-18 12:22:00,상품Q,1700.0,김윤성
2087,2019-05-13 15:00:00,상품Q,1700.0,김수현
440,2019-03-03 17:23:00,상품Q,1700.0,김민재
2931,2019-03-30 13:58:00,상품Q,1700.0,김연준
1439,2019-02-10 04:30:00,상품Q,1700.0,김우영
2529,2019-06-20 12:41:00,상품Q,1700.0,김지민
1591,2019-07-11 04:42:00,상품Q,,김동욱
2506,2019-02-28 09:58:00,상품Q,1700.0,김현우
2201,2019-02-06 18:31:00,상품Q,1700.0,정우석
1345,2019-04-19 22:55:00,상품Q,1700.0,김주현
2215,2019-05-22 19:45:00,상품Q,1700.0,김현진
1287,2019-01-22 01:41:00,상품Q,1700.0,김동건
793,2019-03-09 21:30:00,상품Q,1700.0,김서윤
1290,2019-02-27 07:17:00,상품Q,1700.0,김재준
2568,2019-04-07 18:09:00,상품Q,1700.0,김하율
2996,2019-03-29 11:14:00,상품Q,,김지율
2874,2019-01-04 20:48:00,상품Q,1700.0,김주안
806,2019-03-19 13:25:00,상품Q,1700.0,김도현
811,2019-03-18 06:28:00,상품Q,1700.0,김지우
1598,2019-01-21 07:51:00,상품Q,1700.0,김민재
2217,2019-04-13 21:57:00,상품Q,1700.0,김준영
1957,2019-02-04 09:33:00,상품Q,1700.0,김현수
1960,2019-03-20 13:39:00,상품Q,,김은호
2655,2019-06-12 23:08:00,상품Q,1700.0,김민기
150,2019-06-14 04:40:00,상품Q,1700.0,김도율
613,2019-07-19 06:28:00,상품Q,,김태윤
2866,2019-06-03 20:05:00,상품Q,1700.0,김지민
2245,2019-03-01 23:37:00,상품Q,1700.0,김수호
